"小選挙区","都道府県名","市区町村名","選挙区","政党名","候補者名","得票数"
"島根県第１区","島根県","雲南市","第１区","自由民主党","たかがい　恵美子","8787"
"島根県第１区","島根県","奥出雲町","第１区","自由民主党","たかがい　恵美子","3270"
"島根県第１区","島根県","飯南町","第１区","自由民主党","たかがい　恵美子","1440"
"島根県第１区","島根県","海士町","第１区","自由民主党","たかがい　恵美子","713"
"島根県第１区","島根県","西ノ島町","第１区","自由民主党","たかがい　恵美子","679"
"島根県第１区","島根県","知夫村","第１区","自由民主党","たかがい　恵美子","242"
"島根県第１区","島根県","隠岐の島町","第１区","自由民主党","たかがい　恵美子","3093"
"島根県第２区","島根県","浜田市","第２区","立憲民主党","大塚　さとこ","7487"
"島根県第２区","島根県","出雲市","第２区","立憲民主党","大塚　さとこ","23007"
"島根県第２区","島根県","益田市","第２区","立憲民主党","大塚　さとこ","6443"
"島根県第２区","島根県","大田市","第２区","立憲民主党","大塚　さとこ","4183"
"島根県第２区","島根県","江津市","第２区","立憲民主党","大塚　さとこ","3349"
"島根県第２区","島根県","川本町","第２区","立憲民主党","大塚　さとこ","481"
"島根県第２区","島根県","美郷町","第２区","立憲民主党","大塚　さとこ","628"
"島根県第２区","島根県","邑南町","第２区","立憲民主党","大塚　さとこ","1371"
"島根県第２区","島根県","津和野町","第２区","立憲民主党","大塚　さとこ","1359"
"島根県第２区","島根県","吉賀町","第２区","立憲民主党","大塚　さとこ","994"
"島根県第２区","島根県","浜田市","第２区","自由民主党","高見　やすひろ","14180"
"島根県第２区","島根県","出雲市","第２区","自由民主党","高見　やすひろ","48236"
"島根県第２区","島根県","益田市","第２区","自由民主党","高見　やすひろ","11526"
"島根県第２区","島根県","大田市","第２区","自由民主党","高見　やすひろ","8872"
"島根県第２区","島根県","江津市","第２区","自由民主党","高見　やすひろ","6474"
"島根県第２区","島根県","川本町","第２区","自由民主党","高見　やすひろ","1222"
"島根県第２区","島根県","美郷町","第２区","自由民主党","高見　やすひろ","1574"
"島根県第２区","島根県","邑南町","第２区","自由民主党","高見　やすひろ","3779"
"島根県第２区","島根県","津和野町","第２区","自由民主党","高見　やすひろ","2226"
"島根県第２区","島根県","吉賀町","第２区","自由民主党","高見　やすひろ","1740"
"島根県第２区","島根県","浜田市","第２区","日本共産党","亀谷　ゆう子","1822"
"島根県第２区","島根県","出雲市","第２区","日本共産党","亀谷　ゆう子","6743"
"島根県第２区","島根県","益田市","第２区","日本共産党","亀谷　ゆう子","1879"
"島根県第２区","島根県","大田市","第２区","日本共産党","亀谷　ゆう子","2081"
"島根県第２区","島根県","江津市","第２区","日本共産党","亀谷　ゆう子","960"
"島根県第２区","島根県","川本町","第２区","日本共産党","亀谷　ゆう子","126"
"島根県第２区","島根県","美郷町","第２区","日本共産党","亀谷　ゆう子","182"
"島根県第２区","島根県","邑南町","第２区","日本共産党","亀谷　ゆう子","491"
"島根県第２区","島根県","津和野町","第２区","日本共産党","亀谷　ゆう子","386"
"島根県第２区","島根県","吉賀町","第２区","日本共産党","亀谷　ゆう子","313"
"岡山県第１区","岡山県","岡山市北区","第１区","日本共産党","すみより　聡美","6537"
"岡山県第１区","岡山県","備前市","第１区","日本共産党","すみより　聡美","766"
"岡山県第１区","岡山県","赤磐市","第１区","日本共産党","すみより　聡美","869"
"岡山県第１区","岡山県","和気町","第１区","日本共産党","すみより　聡美","322"
"岡山県第１区","岡山県","吉備中央町","第１区","日本共産党","すみより　聡美","314"
"岡山県第１区","岡山県","岡山市北区","第１区","日本維新の会","はっとり　千秋","8207"
"岡山県第１区","岡山県","備前市","第１区","日本維新の会","はっとり　千秋","1168"
"岡山県第１区","岡山県","赤磐市","第１区","日本維新の会","はっとり　千秋","1014"
"岡山県第１区","岡山県","和気町","第１区","日本維新の会","はっとり　千秋","391"
"岡山県第１区","岡山県","吉備中央町","第１区","日本維新の会","はっとり　千秋","314"
"岡山県第１区","岡山県","岡山市北区","第１区","立憲民主党","原田　ケンスケ","40156"
"岡山県第１区","岡山県","備前市","第１区","立憲民主党","原田　ケンスケ","3689"
"岡山県第１区","岡山県","赤磐市","第１区","立憲民主党","原田　ケンスケ","4526"
"岡山県第１区","岡山県","和気町","第１区","立憲民主党","原田　ケンスケ","1821"
"岡山県第１区","岡山県","吉備中央町","第１区","立憲民主党","原田　ケンスケ","1343"
"岡山県第１区","岡山県","岡山市北区","第１区","国民民主党","佐々木　ゆうじ","14676"
"岡山県第１区","岡山県","備前市","第１区","国民民主党","佐々木　ゆうじ","1525"
"岡山県第１区","岡山県","赤磐市","第１区","国民民主党","佐々木　ゆうじ","4970"
"岡山県第１区","岡山県","和気町","第１区","国民民主党","佐々木　ゆうじ","650"
"岡山県第１区","岡山県","吉備中央町","第１区","国民民主党","佐々木　ゆうじ","331"
"岡山県第１区","岡山県","岡山市北区","第１区","自由民主党","あいさわ　一郎","47721"
"岡山県第１区","岡山県","備前市","第１区","自由民主党","あいさわ　一郎","7140"
"岡山県第１区","岡山県","赤磐市","第１区","自由民主党","あいさわ　一郎","7363"
"岡山県第１区","岡山県","和気町","第１区","自由民主党","あいさわ　一郎","3128"
"岡山県第１区","岡山県","吉備中央町","第１区","自由民主党","あいさわ　一郎","2358"
"岡山県第２区","岡山県","岡山市中区","第２区","自由民主党","山下　たかし","27190"
"岡山県第２区","岡山県","岡山市東区","第２区","自由民主党","山下　たかし","18218"
"岡山県第２区","岡山県","岡山市南区","第２区","自由民主党","山下　たかし","30946"
"岡山県第２区","岡山県","玉野市","第２区","自由民主党","山下　たかし","11562"
"岡山県第２区","岡山県","瀬戸内市","第２区","自由民主党","山下　たかし","7536"
"岡山県第２区","岡山県","岡山市中区","第２区","日本共産党","余江　ゆきお","4049"
"岡山県第２区","岡山県","岡山市東区","第２区","日本共産党","余江　ゆきお","2385"
"岡山県第２区","岡山県","岡山市南区","第２区","日本共産党","余江　ゆきお","4062"
"岡山県第２区","岡山県","玉野市","第２区","日本共産党","余江　ゆきお","1417"
"岡山県第２区","岡山県","瀬戸内市","第２区","日本共産党","余江　ゆきお","849"
"岡山県第２区","岡山県","岡山市中区","第２区","立憲民主党","つむら　けいすけ","27679"
"岡山県第２区","岡山県","岡山市東区","第２区","立憲民主党","つむら　けいすけ","17408"
"岡山県第２区","岡山県","岡山市南区","第２区","立憲民主党","つむら　けいすけ","27155"
"岡山県第２区","岡山県","玉野市","第２区","立憲民主党","つむら　けいすけ","12067"
"岡山県第２区","岡山県","瀬戸内市","第２区","立憲民主党","つむら　けいすけ","7597"
"岡山県第３区","岡山県","津山市","第３区","自由民主党","加藤　勝信","21791"
"岡山県第３区","岡山県","笠岡市","第３区","自由民主党","加藤　勝信","13753"
"岡山県第３区","岡山県","井原市","第３区","自由民主党","加藤　勝信","11180"
"岡山県第３区","岡山県","総社市","第３区","自由民主党","加藤　勝信","17095"
"岡山県第３区","岡山県","高梁市","第３区","自由民主党","加藤　勝信","8659"
"岡山県第３区","岡山県","新見市","第３区","自由民主党","加藤　勝信","9720"
"岡山県第３区","岡山県","真庭市","第３区","自由民主党","加藤　勝信","12475"
"岡山県第３区","岡山県","美作市","第３区","自由民主党","加藤　勝信","7481"
"岡山県第３区","岡山県","浅口市","第３区","自由民主党","加藤　勝信","9251"
"岡山県第３区","岡山県","里庄町","第３区","自由民主党","加藤　勝信","3212"
"岡山県第３区","岡山県","矢掛町","第３区","自由民主党","加藤　勝信","4469"
"岡山県第３区","岡山県","新庄村","第３区","自由民主党","加藤　勝信","321"
"岡山県第３区","岡山県","鏡野町","第３区","自由民主党","加藤　勝信","3513"
"岡山県第３区","岡山県","勝央町","第３区","自由民主党","加藤　勝信","2940"
"岡山県第３区","岡山県","奈義町","第３区","自由民主党","加藤　勝信","1904"
"岡山県第３区","岡山県","西粟倉村","第３区","自由民主党","加藤　勝信","500"
"岡山県第３区","岡山県","久米南町","第３区","自由民主党","加藤　勝信","1220"
"岡山県第３区","岡山県","美咲町","第３区","自由民主党","加藤　勝信","3905"
"岡山県第３区","岡山県","津山市","第３区","日本共産党","原田　あき子","2598"
"岡山県第３区","岡山県","笠岡市","第３区","日本共産党","原田　あき子","1132"
"岡山県第３区","岡山県","井原市","第３区","日本共産党","原田　あき子","847"
"岡山県第３区","岡山県","総社市","第３区","日本共産党","原田　あき子","1867"
"岡山県第３区","岡山県","高梁市","第３区","日本共産党","原田　あき子","712"
"岡山県第３区","岡山県","新見市","第３区","日本共産党","原田　あき子","656"
"岡山県第３区","岡山県","真庭市","第３区","日本共産党","原田　あき子","1394"
"岡山県第３区","岡山県","美作市","第３区","日本共産党","原田　あき子","916"
"岡山県第３区","岡山県","浅口市","第３区","日本共産党","原田　あき子","865"
"岡山県第３区","岡山県","里庄町","第３区","日本共産党","原田　あき子","289"
"岡山県第３区","岡山県","矢掛町","第３区","日本共産党","原田　あき子","397"
"岡山県第３区","岡山県","新庄村","第３区","日本共産党","原田　あき子","29"
"岡山県第３区","岡山県","鏡野町","第３区","日本共産党","原田　あき子","434"
"岡山県第３区","岡山県","勝央町","第３区","日本共産党","原田　あき子","300"
"岡山県第３区","岡山県","奈義町","第３区","日本共産党","原田　あき子","249"
"岡山県第３区","岡山県","西粟倉村","第３区","日本共産党","原田　あき子","55"
"岡山県第３区","岡山県","久米南町","第３区","日本共産党","原田　あき子","221"
"岡山県第３区","岡山県","美咲町","第３区","日本共産党","原田　あき子","452"
"岡山県第３区","岡山県","津山市","第３区","立憲民主党","はた　ともこ","13555"
"岡山県第３区","岡山県","笠岡市","第３区","立憲民主党","はた　ともこ","5284"
"岡山県第３区","岡山県","井原市","第３区","立憲民主党","はた　ともこ","3605"
"岡山県第３区","岡山県","総社市","第３区","立憲民主党","はた　ともこ","8473"
"岡山県第３区","岡山県","高梁市","第３区","立憲民主党","はた　ともこ","2768"
"岡山県第３区","岡山県","新見市","第３区","立憲民主党","はた　ともこ","3112"
"岡山県第３区","岡山県","真庭市","第３区","立憲民主党","はた　ともこ","5601"
"岡山県第３区","岡山県","美作市","第３区","立憲民主党","はた　ともこ","3327"
"岡山県第３区","岡山県","浅口市","第３区","立憲民主党","はた　ともこ","4662"
"岡山県第３区","岡山県","里庄町","第３区","立憲民主党","はた　ともこ","1483"
"岡山県第３区","岡山県","矢掛町","第３区","立憲民主党","はた　ともこ","1260"
"岡山県第３区","岡山県","新庄村","第３区","立憲民主党","はた　ともこ","121"
"岡山県第３区","岡山県","鏡野町","第３区","立憲民主党","はた　ともこ","1805"
"岡山県第３区","岡山県","勝央町","第３区","立憲民主党","はた　ともこ","1477"
"岡山県第３区","岡山県","奈義町","第３区","立憲民主党","はた　ともこ","665"
"岡山県第３区","岡山県","西粟倉村","第３区","立憲民主党","はた　ともこ","227"
"岡山県第３区","岡山県","久米南町","第３区","立憲民主党","はた　ともこ","646"
"岡山県第３区","岡山県","美咲町","第３区","立憲民主党","はた　ともこ","1710"
"岡山県第４区","岡山県","倉敷市","第４区","日本共産党","垣内　雄一","12222"
"岡山県第４区","岡山県","早島町","第４区","日本共産党","垣内　雄一","426"
"岡山県第４区","岡山県","倉敷市","第４区","自由民主党","橋本　がく","73181"
"岡山県第４区","岡山県","早島町","第４区","自由民主党","橋本　がく","2219"
"岡山県第４区","岡山県","倉敷市","第４区","立憲民主党","柚木　みちよし","86312"
"岡山県第４区","岡山県","早島町","第４区","立憲民主党","柚木　みちよし","2837"
"広島県第１区","広島県","広島市中区","第１区","日本共産党","中原　つよし","3662"
"広島県第１区","広島県","広島市東区","第１区","日本共産党","中原　つよし","2829"
"広島県第１区","広島県","広島市南区","第１区","日本共産党","中原　つよし","3590"
"広島県第１区","広島県","府中町","第１区","日本共産党","中原　つよし","1197"
"広島県第１区","広島県","海田町","第１区","日本共産党","中原　つよし","658"
"広島県第１区","広島県","坂町","第１区","日本共産党","中原　つよし","289"
"広島県第１区","広島県","広島市中区","第１区","自由民主党","岸田　文雄","26944"
"広島県第１区","広島県","広島市東区","第１区","自由民主党","岸田　文雄","24321"
"広島県第１区","広島県","広島市南区","第１区","自由民主党","岸田　文雄","29703"
"広島県第１区","広島県","府中町","第１区","自由民主党","岸田　文雄","10092"
"広島県第１区","広島県","海田町","第１区","自由民主党","岸田　文雄","6314"
"広島県第１区","広島県","坂町","第１区","自由民主党","岸田　文雄","3366"
"広島県第１区","広島県","広島市中区","第１区","日本維新の会","山田　はじめ","7467"
"広島県第１区","広島県","広島市東区","第１区","日本維新の会","山田　はじめ","6252"
"広島県第１区","広島県","広島市南区","第１区","日本維新の会","山田　はじめ","7654"
"広島県第１区","広島県","府中町","第１区","日本維新の会","山田　はじめ","3032"
"広島県第１区","広島県","海田町","第１区","日本維新の会","山田　はじめ","1677"
"広島県第１区","広島県","坂町","第１区","日本維新の会","山田　はじめ","767"
"広島県第１区","広島県","広島市中区","第１区",NA,"うぶはら　としふみ","1771"
"広島県第１区","広島県","広島市東区","第１区",NA,"うぶはら　としふみ","1220"
"広島県第１区","広島県","広島市南区","第１区",NA,"うぶはら　としふみ","1731"
"広島県第１区","広島県","府中町","第１区",NA,"うぶはら　としふみ"," 764"
"広島県第１区","広島県","海田町","第１区",NA,"うぶはら　としふみ"," 341"
"広島県第１区","広島県","坂町","第１区",NA,"うぶはら　としふみ"," 168"
"広島県第１区","広島県","広島市中区","第１区","立憲民主党","平本　浩一","12534"
"広島県第１区","広島県","広島市東区","第１区","立憲民主党","平本　浩一","11334"
"広島県第１区","広島県","広島市南区","第１区","立憲民主党","平本　浩一","12921"
"広島県第１区","広島県","府中町","第１区","立憲民主党","平本　浩一","5429"
"広島県第１区","広島県","海田町","第１区","立憲民主党","平本　浩一","3003"
"広島県第１区","広島県","坂町","第１区","立憲民主党","平本　浩一","1272"
"広島県第２区","広島県","広島市西区","第２区","国民民主党","福田　玄","25101"
"広島県第２区","広島県","広島市佐伯区","第２区","国民民主党","福田　玄","18109"
"広島県第２区","広島県","大竹市","第２区","国民民主党","福田　玄","3411"
"広島県第２区","広島県","廿日市市","第２区","国民民主党","福田　玄","15058"
"広島県第２区","広島県","広島市西区","第２区","自由民主党","平口　ひろし","30205"
"広島県第２区","広島県","広島市佐伯区","第２区","自由民主党","平口　ひろし","23674"
"広島県第２区","広島県","大竹市","第２区","自由民主党","平口　ひろし","5522"
"広島県第２区","広島県","廿日市市","第２区","自由民主党","平口　ひろし","23042"
"広島県第２区","広島県","広島市西区","第２区","日本共産党","岡田　ひろみ","7417"
"広島県第２区","広島県","広島市佐伯区","第２区","日本共産党","岡田　ひろみ","4923"
"広島県第２区","広島県","大竹市","第２区","日本共産党","岡田　ひろみ","768"
"広島県第２区","広島県","廿日市市","第２区","日本共産党","岡田　ひろみ","4246"
"広島県第２区","広島県","広島市西区","第２区","日本維新の会","かねしろ　政孝","8299"
"広島県第２区","広島県","広島市佐伯区","第２区","日本維新の会","かねしろ　政孝","6554"
"広島県第２区","広島県","大竹市","第２区","日本維新の会","かねしろ　政孝","1216"
"広島県第２区","広島県","廿日市市","第２区","日本維新の会","かねしろ　政孝","5777"
"広島県第３区","広島県","広島市安佐南区","第３区","日本共産党","高見　あつみ","7382"
"広島県第３区","広島県","広島市安佐北区","第３区","日本共産党","高見　あつみ","3568"
"広島県第３区","広島県","広島市安芸区","第３区","日本共産党","高見　あつみ","2118"
"広島県第３区","広島県","安芸高田市","第３区","日本共産党","高見　あつみ","462"
"広島県第３区","広島県","安芸太田町","第３区","日本共産党","高見　あつみ","120"
"広島県第３区","広島県","北広島町","第３区","日本共産党","高見　あつみ","478"
"広島県第３区","広島県","広島市安佐南区","第３区","公明党","斉藤　てつお","37885"
"広島県第３区","広島県","広島市安佐北区","第３区","公明党","斉藤　てつお","24329"
"広島県第３区","広島県","広島市安芸区","第３区","公明党","斉藤　てつお","11392"
"広島県第３区","広島県","安芸高田市","第３区","公明党","斉藤　てつお","6349"
"広島県第３区","広島県","安芸太田町","第３区","公明党","斉藤　てつお","1971"
"広島県第３区","広島県","北広島町","第３区","公明党","斉藤　てつお","4728"
"広島県第３区","広島県","広島市安佐南区","第３区","立憲民主党","あずま　かつや","34595"
"広島県第３区","広島県","広島市安佐北区","第３区","立憲民主党","あずま　かつや","19332"
"広島県第３区","広島県","広島市安芸区","第３区","立憲民主党","あずま　かつや","11068"
"広島県第３区","広島県","安芸高田市","第３区","立憲民主党","あずま　かつや","3773"
"広島県第３区","広島県","安芸太田町","第３区","立憲民主党","あずま　かつや","765"
"広島県第３区","広島県","北広島町","第３区","立憲民主党","あずま　かつや","2419"
"広島県第３区","広島県","広島市安佐南区","第３区",NA,"玉田　のりたか","5130"
"広島県第３区","広島県","広島市安佐北区","第３区",NA,"玉田　のりたか","2899"
"広島県第３区","広島県","広島市安芸区","第３区",NA,"玉田　のりたか","1904"
"広島県第３区","広島県","安芸高田市","第３区",NA,"玉田　のりたか"," 431"
"広島県第３区","広島県","安芸太田町","第３区",NA,"玉田　のりたか","  96"
"広島県第３区","広島県","北広島町","第３区",NA,"玉田　のりたか"," 291"
"広島県第４区","広島県","呉市","第４区","自由民主党","てらだ　稔","44169"
"広島県第４区","広島県","竹原市","第４区","自由民主党","てらだ　稔","5652"
"広島県第４区","広島県","東広島市","第４区","自由民主党","てらだ　稔","29506"
"広島県第４区","広島県","江田島市","第４区","自由民主党","てらだ　稔","5765"
"広島県第４区","広島県","熊野町","第４区","自由民主党","てらだ　稔","4666"
"広島県第４区","広島県","大崎上島町","第４区","自由民主党","てらだ　稔","1895"
"広島県第４区","広島県","呉市","第４区","日本維新の会","空本　せいき","40326"
"広島県第４区","広島県","竹原市","第４区","日本維新の会","空本　せいき","4355"
"広島県第４区","広島県","東広島市","第４区","日本維新の会","空本　せいき","39408"
"広島県第４区","広島県","江田島市","第４区","日本維新の会","空本　せいき","3600"
"広島県第４区","広島県","熊野町","第４区","日本維新の会","空本　せいき","4654"
"広島県第４区","広島県","大崎上島町","第４区","日本維新の会","空本　せいき","1364"
"広島県第５区","広島県","三原市","第５区","日本共産党","いのはら　真弓","2662"
"広島県第５区","広島県","尾道市","第５区","日本共産党","いのはら　真弓","4324"
"広島県第５区","広島県","府中市","第５区","日本共産党","いのはら　真弓","1016"
"広島県第５区","広島県","三次市","第５区","日本共産党","いのはら　真弓","1477"
"広島県第５区","広島県","庄原市","第５区","日本共産党","いのはら　真弓","1065"
"広島県第５区","広島県","世羅町","第５区","日本共産党","いのはら　真弓","363"
"広島県第５区","広島県","神石高原町","第５区","日本共産党","いのはら　真弓","199"
"広島県第５区","広島県","三原市","第５区","自由民主党","こじま　敏文","14775"
"広島県第５区","広島県","尾道市","第５区","自由民主党","こじま　敏文","18691"
"広島県第５区","広島県","府中市","第５区","自由民主党","こじま　敏文","6750"
"広島県第５区","広島県","三次市","第５区","自由民主党","こじま　敏文","8612"
"広島県第５区","広島県","庄原市","第５区","自由民主党","こじま　敏文","5508"
"広島県第５区","広島県","世羅町","第５区","自由民主党","こじま　敏文","4796"
"広島県第５区","広島県","神石高原町","第５区","自由民主党","こじま　敏文","1664"
"広島県第５区","広島県","三原市","第５区","立憲民主党","佐藤　こうじ","17469"
"広島県第５区","広島県","尾道市","第５区","立憲民主党","佐藤　こうじ","30858"
"広島県第５区","広島県","府中市","第５区","立憲民主党","佐藤　こうじ","7660"
"広島県第５区","広島県","三次市","第５区","立憲民主党","佐藤　こうじ","12245"
"広島県第５区","広島県","庄原市","第５区","立憲民主党","佐藤　こうじ","9293"
"広島県第５区","広島県","世羅町","第５区","立憲民主党","佐藤　こうじ","2658"
"広島県第５区","広島県","神石高原町","第５区","立憲民主党","佐藤　こうじ","2114"
"広島県第６区","広島県","福山市","第６区","自由民主党","小林　史明","97991"
"広島県第６区","広島県","福山市","第６区","日本共産党","しげむら　幸司","12154"
"広島県第６区","広島県","福山市","第６区","立憲民主党","井上　しんや","52852"
"山口県第１区","山口県","宇部市","第１区","立憲民主党","坂本　ふみこ","14676"
"山口県第１区","山口県","山口市","第１区","立憲民主党","坂本　ふみこ","17493"
"山口県第１区","山口県","防府市","第１区","立憲民主党","坂本　ふみこ","8068"
"山口県第１区","山口県","宇部市","第１区","自由民主党","高村　正大","30694"
"山口県第１区","山口県","山口市","第１区","自由民主党","高村　正大","42232"
"山口県第１区","山口県","防府市","第１区","自由民主党","高村　正大","26718"
"山口県第１区","山口県","宇部市","第１区","国民民主党","のだ　きよし","10230"
"山口県第１区","山口県","山口市","第１区","国民民主党","のだ　きよし","13519"
"山口県第１区","山口県","防府市","第１区","国民民主党","のだ　きよし","7961"
"山口県第１区","山口県","宇部市","第１区","日本共産党","みふじ　美智子","5050"
"山口県第１区","山口県","山口市","第１区","日本共産党","みふじ　美智子","4477"
"山口県第１区","山口県","防府市","第１区","日本共産党","みふじ　美智子","2271"
"山口県第２区","山口県","下松市","第２区","立憲民主党","平岡　秀夫","11932"
"山口県第２区","山口県","岩国市","第２区","立憲民主党","平岡　秀夫","29937"
"山口県第２区","山口県","光市","第２区","立憲民主党","平岡　秀夫","13410"
"山口県第２区","山口県","柳井市","第２区","立憲民主党","平岡　秀夫","7523"
"山口県第２区","山口県","周南市","第２区","立憲民主党","平岡　秀夫","28410"
"山口県第２区","山口県","周防大島町","第２区","立憲民主党","平岡　秀夫","3886"
"山口県第２区","山口県","和木町","第２区","立憲民主党","平岡　秀夫","1313"
"山口県第２区","山口県","上関町","第２区","立憲民主党","平岡　秀夫","489"
"山口県第２区","山口県","田布施町","第２区","立憲民主党","平岡　秀夫","3488"
"山口県第２区","山口県","平生町","第２区","立憲民主党","平岡　秀夫","2773"
"山口県第２区","山口県","下松市","第２区","自由民主党","岸　のぶちよ","12599"
"山口県第２区","山口県","岩国市","第２区","自由民主党","岸　のぶちよ","27879"
"山口県第２区","山口県","光市","第２区","自由民主党","岸　のぶちよ","12682"
"山口県第２区","山口県","柳井市","第２区","自由民主党","岸　のぶちよ","7387"
"山口県第２区","山口県","周南市","第２区","自由民主党","岸　のぶちよ","31258"
"山口県第２区","山口県","周防大島町","第２区","自由民主党","岸　のぶちよ","4689"
"山口県第２区","山口県","和木町","第２区","自由民主党","岸　のぶちよ","1165"
"山口県第２区","山口県","上関町","第２区","自由民主党","岸　のぶちよ","899"
"山口県第２区","山口県","田布施町","第２区","自由民主党","岸　のぶちよ","3750"
"山口県第２区","山口県","平生町","第２区","自由民主党","岸　のぶちよ","2577"
"山口県第３区","山口県","下関市","第３区","日本維新の会","伊藤　博文","18963"
"山口県第３区","山口県","萩市","第３区","日本維新の会","伊藤　博文","3616"
"山口県第３区","山口県","長門市","第３区","日本維新の会","伊藤　博文","2333"
"山口県第３区","山口県","美祢市","第３区","日本維新の会","伊藤　博文","1974"
"山口県第３区","山口県","山陽小野田市","第３区","日本維新の会","伊藤　博文","5133"
"山口県第３区","山口県","阿武町","第３区","日本維新の会","伊藤　博文","240"
"山口県第３区","山口県","下関市","第３区","自由民主党","林　よしまさ","64254"
"山口県第３区","山口県","萩市","第３区","自由民主党","林　よしまさ","14811"
"山口県第３区","山口県","長門市","第３区","自由民主党","林　よしまさ","11163"
"山口県第３区","山口県","美祢市","第３区","自由民主党","林　よしまさ","8463"
"山口県第３区","山口県","山陽小野田市","第３区","自由民主党","林　よしまさ","15719"
"山口県第３区","山口県","阿武町","第３区","自由民主党","林　よしまさ","1277"
"山口県第３区","山口県","下関市","第３区","日本共産党","ふきあげ　政子","12135"
"山口県第３区","山口県","萩市","第３区","日本共産党","ふきあげ　政子","1490"
"山口県第３区","山口県","長門市","第３区","日本共産党","ふきあげ　政子","942"
"山口県第３区","山口県","美祢市","第３区","日本共産党","ふきあげ　政子","882"
"山口県第３区","山口県","山陽小野田市","第３区","日本共産党","ふきあげ　政子","2528"
"山口県第３区","山口県","阿武町","第３区","日本共産党","ふきあげ　政子","128"
"徳島県第１区","徳島県","徳島市","第１区","自由民主党","仁木　博文","43042"
"徳島県第１区","徳島県","小松島市","第１区","自由民主党","仁木　博文","7688"
"徳島県第１区","徳島県","阿南市","第１区","自由民主党","仁木　博文","17967"
"徳島県第１区","徳島県","勝浦町","第１区","自由民主党","仁木　博文","1371"
"徳島県第１区","徳島県","上勝町","第１区","自由民主党","仁木　博文","456"
"徳島県第１区","徳島県","佐那河内村","第１区","自由民主党","仁木　博文","708"
"徳島県第１区","徳島県","石井町","第１区","自由民主党","仁木　博文","4960"
"徳島県第１区","徳島県","神山町","第１区","自由民主党","仁木　博文","1361"
"徳島県第１区","徳島県","那賀町","第１区","自由民主党","仁木　博文","2462"
"徳島県第１区","徳島県","牟岐町","第１区","自由民主党","仁木　博文","1051"
"徳島県第１区","徳島県","美波町","第１区","自由民主党","仁木　博文","1723"
"徳島県第１区","徳島県","海陽町","第１区","自由民主党","仁木　博文","2597"
"徳島県第１区","徳島県","徳島市","第１区","立憲民主党","高橋　えい","33662"
"徳島県第１区","徳島県","小松島市","第１区","立憲民主党","高橋　えい","4537"
"徳島県第１区","徳島県","阿南市","第１区","立憲民主党","高橋　えい","7942"
"徳島県第１区","徳島県","勝浦町","第１区","立憲民主党","高橋　えい","673"
"徳島県第１区","徳島県","上勝町","第１区","立憲民主党","高橋　えい","231"
"徳島県第１区","徳島県","佐那河内村","第１区","立憲民主党","高橋　えい","370"
"徳島県第１区","徳島県","石井町","第１区","立憲民主党","高橋　えい","3418"
"徳島県第１区","徳島県","神山町","第１区","立憲民主党","高橋　えい","626"
"徳島県第１区","徳島県","那賀町","第１区","立憲民主党","高橋　えい","969"
"徳島県第１区","徳島県","牟岐町","第１区","立憲民主党","高橋　えい","544"
"徳島県第１区","徳島県","美波町","第１区","立憲民主党","高橋　えい","882"
"徳島県第１区","徳島県","海陽町","第１区","立憲民主党","高橋　えい","985"
"徳島県第１区","徳島県","徳島市","第１区",NA,"佐藤　行俊","1420"
"徳島県第１区","徳島県","小松島市","第１区",NA,"佐藤　行俊"," 219"
"徳島県第１区","徳島県","阿南市","第１区",NA,"佐藤　行俊"," 378"
"徳島県第１区","徳島県","勝浦町","第１区",NA,"佐藤　行俊","  11"
"徳島県第１区","徳島県","上勝町","第１区",NA,"佐藤　行俊","   3"
"徳島県第１区","徳島県","佐那河内村","第１区",NA,"佐藤　行俊","   9"
"徳島県第１区","徳島県","石井町","第１区",NA,"佐藤　行俊"," 144"
"徳島県第１区","徳島県","神山町","第１区",NA,"佐藤　行俊","  21"
"徳島県第１区","徳島県","那賀町","第１区",NA,"佐藤　行俊","  27"
"徳島県第１区","徳島県","牟岐町","第１区",NA,"佐藤　行俊","  19"
"徳島県第１区","徳島県","美波町","第１区",NA,"佐藤　行俊","  34"
"徳島県第１区","徳島県","海陽町","第１区",NA,"佐藤　行俊","  33"
"徳島県第１区","徳島県","徳島市","第１区","日本共産党","久保　たかゆき","5476"
"徳島県第１区","徳島県","小松島市","第１区","日本共産党","久保　たかゆき","649"
"徳島県第１区","徳島県","阿南市","第１区","日本共産党","久保　たかゆき","1196"
"徳島県第１区","徳島県","勝浦町","第１区","日本共産党","久保　たかゆき","97"
"徳島県第１区","徳島県","上勝町","第１区","日本共産党","久保　たかゆき","22"
"徳島県第１区","徳島県","佐那河内村","第１区","日本共産党","久保　たかゆき","45"
"徳島県第１区","徳島県","石井町","第１区","日本共産党","久保　たかゆき","441"
"徳島県第１区","徳島県","神山町","第１区","日本共産党","久保　たかゆき","70"
"徳島県第１区","徳島県","那賀町","第１区","日本共産党","久保　たかゆき","125"
"徳島県第１区","徳島県","牟岐町","第１区","日本共産党","久保　たかゆき","88"
"徳島県第１区","徳島県","美波町","第１区","日本共産党","久保　たかゆき","94"
"徳島県第１区","徳島県","海陽町","第１区","日本共産党","久保　たかゆき","151"
"徳島県第１区","徳島県","徳島市","第１区","日本維新の会","吉田　とも代","12650"
"徳島県第１区","徳島県","小松島市","第１区","日本維新の会","吉田　とも代","1661"
